date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
14.2.2000;-0.45;-0.283539366;-0.214868031;-0.172903578;-0.144226326;-0.124037617;-0.109826802;-0.100126965;-0.094064927;-0.091146253;-0.091146253;-0.094064927;-0.100126965;-0.109826802;-0.124037617;-0.144226326;-0.172903578;-0.214868031;-0.283539366;-0.45
15.2.2000;-0.45;-0.295572019;-0.229574695;-0.189336754;-0.161430275;-0.141472665;-0.127218541;-0.11738104;-0.111188135;-0.108193739;-0.108193739;-0.111188135;-0.11738104;-0.127218541;-0.141472665;-0.161430275;-0.189336754;-0.229574695;-0.295572019;-0.45
16.2.2000;-0.45;-0.30563116;-0.241565551;-0.202600534;-0.175333099;-0.155652017;-0.14148253;-0.131636159;-0.1254051;-0.122382886;-0.122382886;-0.1254051;-0.131636159;-0.14148253;-0.155652017;-0.175333099;-0.202600534;-0.241565551;-0.30563116;-0.45
17.2.2000;-0.45;-0.301253222;-0.235089028;-0.193710707;-0.16382162;-0.141479418;-0.124829011;-0.112895842;-0.105157643;-0.101345548;-0.101345548;-0.105157643;-0.112895842;-0.124829011;-0.141479418;-0.16382162;-0.193710707;-0.235089028;-0.301253222;-0.45
18.2.2000;-0.45;-0.309484592;-0.24503669;-0.205127458;-0.176519984;-0.155377424;-0.139830828;-0.128839432;-0.121795639;-0.118354074;-0.118354074;-0.121795639;-0.128839432;-0.139830828;-0.155377424;-0.176519984;-0.205127458;-0.24503669;-0.309484592;-0.45
19.2.2000;-0.45;-0.316767915;-0.253941969;-0.215290903;-0.187682761;-0.16735869;-0.152475094;-0.141992399;-0.135293757;-0.132025795;-0.132025795;-0.135293757;-0.141992399;-0.152475094;-0.16735869;-0.187682761;-0.215290903;-0.253941969;-0.316767915;-0.45
20.2.2000;-0.45;-0.323283595;-0.261947734;-0.224330964;-0.197520285;-0.177802616;-0.16337501;-0.153221756;-0.146737468;-0.143574999;-0.143574999;-0.146737468;-0.153221756;-0.16337501;-0.177802616;-0.197520285;-0.224330964;-0.261947734;-0.323283595;-0.45
21.2.2000;-0.45;-0.329204547;-0.26923004;-0.232456139;-0.206307625;-0.187072693;-0.172996868;-0.163086948;-0.156756987;-0.153669633;-0.153669633;-0.156756987;-0.163086948;-0.172996868;-0.187072693;-0.206307625;-0.232456139;-0.26923004;-0.329204547;-0.45
22.2.2000;-0.45;-0.334609775;-0.275882088;-0.239792559;-0.214208011;-0.195376164;-0.181588997;-0.171877414;-0.165669866;-0.162640644;-0.162640644;-0.165669866;-0.171877414;-0.181588997;-0.195376164;-0.214208011;-0.239792559;-0.275882088;-0.334609775;-0.45
23.2.2000;-0.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.45
24.2.2000;-0.45;-0.094429727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.094429727;-0.45
25.2.2000;-0.45;-0.103426654;-0.004597496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004597496;-0.103426654;-0.45
26.2.2000;-0.45;-0.103856058;-0.004910092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004910092;-0.103856058;-0.45
27.2.2000;-0.45;-0.146534404;-0.045945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.045945;-0.146534404;-0.45
28.2.2000;-0.45;-0.207681384;-0.134431056;-0.095267317;-0.07292039;-0.058607274;-0.048840954;-0.041905739;-0.036860898;-0.034059976;-0.034059976;-0.036860898;-0.041905739;-0.048840954;-0.058607274;-0.07292039;-0.095267317;-0.134431056;-0.207681384;-0.45
29.2.2000;-0.45;-0.24476066;-0.175918756;-0.136082043;-0.110364432;-0.092907722;-0.080841327;-0.072626404;-0.067460203;-0.06495282;-0.06495282;-0.067460203;-0.072626404;-0.080841327;-0.092907722;-0.110364432;-0.136082043;-0.175918756;-0.24476066;-0.45
1.3.2000;-0.45;-0.269076567;-0.202218613;-0.16238836;-0.135717656;-0.117119327;-0.104075438;-0.095174124;-0.089605176;-0.08692075;-0.08692075;-0.089605176;-0.095174124;-0.104075438;-0.117119327;-0.135717656;-0.16238836;-0.202218613;-0.269076567;-0.45
2.3.2000;-0.45;-0.286201799;-0.220869623;-0.18154832;-0.154680269;-0.135640277;-0.122119523;-0.112821766;-0.106978733;-0.104155852;-0.104155852;-0.106978733;-0.112821766;-0.122119523;-0.135640277;-0.154680269;-0.18154832;-0.220869623;-0.286201799;-0.45
3.3.2000;-0.45;-0.299068963;-0.235122871;-0.196532594;-0.169810367;-0.150666246;-0.136952919;-0.127456538;-0.121460423;-0.118556529;-0.118556529;-0.121460423;-0.127456538;-0.136952919;-0.150666246;-0.169810367;-0.196532594;-0.235122871;-0.299068963;-0.45
4.3.2000;-0.45;-0.30283677;-0.238474739;-0.199073407;-0.171234687;-0.150889021;-0.136043449;-0.125600805;-0.118927705;-0.115670636;-0.115670636;-0.118927705;-0.125600805;-0.136043449;-0.150889021;-0.171234687;-0.199073407;-0.238474739;-0.30283677;-0.45
5.3.2000;-0.45;-0.282061823;-0.205321216;-0.150357237;-0.104572124;-0.065529637;-0.033790999;-0.010385745;0;0;0;0;-0.010385745;-0.033790999;-0.065529637;-0.104572124;-0.150357237;-0.205321216;-0.282061823;-0.45
6.3.2000;-0.45;-0.072434612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.072434612;-0.45
7.3.2000;-0.45;-0.14051232;-0.047099422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.047099422;-0.14051232;-0.45
8.3.2000;-0.45;-0.204397979;-0.130603423;-0.08887571;-0.062150033;-0.041606332;-0.025423916;-0.013836397;-0.006345891;-0.00268364;-0.00268364;-0.006345891;-0.013836397;-0.025423916;-0.041606332;-0.062150033;-0.08887571;-0.130603423;-0.204397979;-0.45
9.3.2000;-0.45;-0.242104879;-0.172220244;-0.130879298;-0.103383495;-0.084113758;-0.070476435;-0.061142336;-0.055310873;-0.052507267;-0.052507267;-0.055310873;-0.061142336;-0.070476435;-0.084113758;-0.103383495;-0.130879298;-0.172220244;-0.242104879;-0.45
10.3.2000;-0.45;-0.267405698;-0.199892294;-0.159330914;-0.131944923;-0.11271761;-0.099176639;-0.089927237;-0.084146414;-0.081363849;-0.081363849;-0.084146414;-0.089927237;-0.099176639;-0.11271761;-0.131944923;-0.159330914;-0.199892294;-0.267405698;-0.45
11.3.2000;-0.45;-0.285569554;-0.219974821;-0.180391979;-0.153303549;-0.134094903;-0.120459151;-0.111093208;-0.105214612;-0.102377297;-0.102377297;-0.105214612;-0.111093208;-0.120459151;-0.134094903;-0.153303549;-0.180391979;-0.219974821;-0.285569554;-0.45
12.3.2000;-0.45;-0.293107156;-0.227416761;-0.18717052;-0.158950158;-0.138427766;-0.12356018;-0.113160195;-0.106540216;-0.103316531;-0.103316531;-0.106540216;-0.113160195;-0.12356018;-0.138427766;-0.158950158;-0.18717052;-0.227416761;-0.293107156;-0.45
13.3.2000;-0.45;-0.304733706;-0.2408305;-0.201898604;-0.174551753;-0.154709432;-0.140352773;-0.130333481;-0.123972187;-0.120880529;-0.120880529;-0.123972187;-0.130333481;-0.140352773;-0.154709432;-0.174551753;-0.201898604;-0.2408305;-0.304733706;-0.45
14.3.2000;-0.45;-0.313882732;-0.251522689;-0.213636864;-0.186937567;-0.167517683;-0.153437943;-0.143598455;-0.137345219;-0.13430434;-0.13430434;-0.137345219;-0.143598455;-0.153437943;-0.167517683;-0.186937567;-0.213636864;-0.251522689;-0.313882732;-0.45
15.3.2000;-0.45;-0.322120559;-0.261311586;-0.224405171;-0.198360639;-0.179375503;-0.165585244;-0.155935097;-0.149797403;-0.146811237;-0.146811237;-0.149797403;-0.155935097;-0.165585244;-0.179375503;-0.198360639;-0.224405171;-0.261311586;-0.322120559;-0.45
16.3.2000;-0.45;-0.32909207;-0.269656878;-0.233511378;-0.2080047;-0.189363179;-0.175794909;-0.166281753;-0.160222057;-0.157271962;-0.157271962;-0.160222057;-0.166281753;-0.175794909;-0.189363179;-0.2080047;-0.233511378;-0.269656878;-0.32909207;-0.45
17.3.2000;-0.45;-0.335227567;-0.277051015;-0.241515481;-0.216483306;-0.198148021;-0.184779024;-0.17539186;-0.169405094;-0.166487541;-0.166487541;-0.169405094;-0.17539186;-0.184779024;-0.198148021;-0.216483306;-0.241515481;-0.277051015;-0.335227567;-0.45
18.3.2000;-0.45;-0.340715802;-0.283701568;-0.248660511;-0.224054797;-0.206003133;-0.192819271;-0.183551353;-0.177635506;-0.174750865;-0.174750865;-0.177635506;-0.183551353;-0.192819271;-0.206003133;-0.224054797;-0.248660511;-0.283701568;-0.340715802;-0.45
19.3.2000;-0.45;-0.345670395;-0.28974149;-0.255106837;-0.230885387;-0.213099396;-0.200089838;-0.190935491;-0.185088088;-0.182235619;-0.182235619;-0.185088088;-0.190935491;-0.200089838;-0.213099396;-0.230885387;-0.255106837;-0.28974149;-0.345670395;-0.45
20.3.2000;-0.45;-0.350028019;-0.295090192;-0.26078487;-0.236892121;-0.219340769;-0.206485307;-0.197429458;-0.191641217;-0.188816514;-0.188816514;-0.191641217;-0.197429458;-0.206485307;-0.219340769;-0.236892121;-0.26078487;-0.295090192;-0.350028019;-0.45
21.3.2000;-0.45;-0.354433372;-0.300524056;-0.266558766;-0.243016322;-0.225734332;-0.213066042;-0.204135037;-0.198423938;-0.195636353;-0.195636353;-0.198423938;-0.204135037;-0.213066042;-0.225734332;-0.243016322;-0.266558766;-0.300524056;-0.354433372;-0.45
22.3.2000;-0.45;-0.341441279;-0.284575045;-0.248477994;-0.222576386;-0.203021692;-0.188499492;-0.17812501;-0.171417124;-0.168119244;-0.168119244;-0.171417124;-0.17812501;-0.188499492;-0.203021692;-0.222576386;-0.248477994;-0.284575045;-0.341441279;-0.45
23.3.2000;-0.45;-0.337905673;-0.279797761;-0.243049353;-0.216458381;-0.196369831;-0.1813917;-0.170674337;-0.163740377;-0.160330545;-0.160330545;-0.163740377;-0.170674337;-0.1813917;-0.196369831;-0.216458381;-0.243049353;-0.279797761;-0.337905673;-0.45
