date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
11.1.2000;-0.9;-0.40594859;-0.269526627;-0.221868267;-0.193389911;-0.174662002;-0.162013803;-0.15359031;-0.148384432;-0.145888284;-0.145888284;-0.148384432;-0.15359031;-0.162013803;-0.174662002;-0.193389911;-0.221868267;-0.269526627;-0.40594859;-0.9
12.1.2000;-0.9;-0.401857181;-0.265137389;-0.217150611;-0.188383777;-0.169367644;-0.156443137;-0.147757607;-0.142358578;-0.139761698;-0.139761698;-0.142358578;-0.147757607;-0.156443137;-0.169367644;-0.188383777;-0.217150611;-0.265137389;-0.401857181;-0.9
13.1.2000;-0.9;-0.409772519;-0.271103983;-0.22349389;-0.19479097;-0.175781226;-0.162871983;-0.154245566;-0.148903895;-0.146339545;-0.146339545;-0.148903895;-0.154245566;-0.162871983;-0.175781226;-0.19479097;-0.22349389;-0.271103983;-0.409772519;-0.9
14.1.2000;-0.9;-0.416931337;-0.276341941;-0.229328139;-0.200780594;-0.181799488;-0.168883108;-0.160249045;-0.154921906;-0.152370181;-0.152370181;-0.154921906;-0.160249045;-0.168883108;-0.181799488;-0.200780594;-0.229328139;-0.276341941;-0.416931337;-0.9
15.1.2000;-0.9;-0.423517292;-0.281228344;-0.234753069;-0.206388724;-0.18744466;-0.17451451;-0.165856954;-0.160508907;-0.157952629;-0.157952629;-0.160508907;-0.165856954;-0.17451451;-0.18744466;-0.206388724;-0.234753069;-0.281228344;-0.423517292;-0.9
16.1.2000;-0.9;-0.426940305;-0.283622096;-0.237471428;-0.209239321;-0.190310599;-0.177348912;-0.168652324;-0.163271799;-0.16069463;-0.16069463;-0.163271799;-0.168652324;-0.177348912;-0.190310599;-0.209239321;-0.237471428;-0.283622096;-0.426940305;-0.9
17.1.2000;-0.9;-0.43307248;-0.288597335;-0.242534815;-0.214386989;-0.195488927;-0.182526116;-0.173816101;-0.168423285;-0.165839017;-0.165839017;-0.168423285;-0.173816101;-0.182526116;-0.195488927;-0.214386989;-0.242534815;-0.288597335;-0.43307248;-0.9
18.1.2000;-0.9;-0.439181218;-0.293718514;-0.247462325;-0.219310501;-0.200412534;-0.187436326;-0.178707479;-0.173299659;-0.170707764;-0.170707764;-0.173299659;-0.178707479;-0.187436326;-0.200412534;-0.219310501;-0.247462325;-0.293718514;-0.439181218;-0.9
19.1.2000;-0.9;-0.445393042;-0.299092025;-0.252322917;-0.224061351;-0.205128691;-0.192118688;-0.183362394;-0.177935271;-0.175333653;-0.175333653;-0.177935271;-0.183362394;-0.192118688;-0.205128691;-0.224061351;-0.252322917;-0.299092025;-0.445393042;-0.9
20.1.2000;-0.9;-0.451814434;-0.304785014;-0.257176957;-0.228688506;-0.209676137;-0.19661144;-0.187817823;-0.182366466;-0.179752911;-0.179752911;-0.182366466;-0.187817823;-0.19661144;-0.209676137;-0.228688506;-0.257176957;-0.304785014;-0.451814434;-0.9
21.1.2000;-0.9;-0.45851866;-0.310824713;-0.262068002;-0.233232748;-0.214090088;-0.200948879;-0.192107408;-0.186626504;-0.183998715;-0.183998715;-0.186626504;-0.192107408;-0.200948879;-0.214090088;-0.233232748;-0.262068002;-0.310824713;-0.45851866;-0.9
22.1.2000;-0.9;-0.465509692;-0.317168689;-0.267002683;-0.23770946;-0.218388006;-0.205152057;-0.196246869;-0.190728963;-0.188083874;-0.188083874;-0.190728963;-0.196246869;-0.205152057;-0.218388006;-0.23770946;-0.267002683;-0.317168689;-0.465509692;-0.9
23.1.2000;-0.9;-0.472741148;-0.32372468;-0.271975819;-0.242132432;-0.222587359;-0.209235982;-0.20025453;-0.19469285;-0.192027484;-0.192027484;-0.19469285;-0.20025453;-0.209235982;-0.222587359;-0.242132432;-0.271975819;-0.32372468;-0.472741148;-0.9
24.1.2000;-0.9;-0.480106042;-0.330346631;-0.276963746;-0.246509255;-0.226702201;-0.213216955;-0.204151979;-0.198537647;-0.195848338;-0.195848338;-0.198537647;-0.204151979;-0.213216955;-0.226702201;-0.246509255;-0.276963746;-0.330346631;-0.480106042;-0.9
25.1.2000;-0.9;-0.487499441;-0.336923114;-0.28194297;-0.250845996;-0.230751656;-0.217118599;-0.207964422;-0.202292124;-0.199575055;-0.199575055;-0.202292124;-0.207964422;-0.217118599;-0.230751656;-0.250845996;-0.28194297;-0.336923114;-0.487499441;-0.9
26.1.2000;-0.9;-0.494802464;-0.343350777;-0.286851725;-0.255106263;-0.234711165;-0.220921617;-0.211675276;-0.205946124;-0.203199685;-0.203199685;-0.205946124;-0.211675276;-0.220921617;-0.234711165;-0.255106263;-0.286851725;-0.343350777;-0.494802464;-0.9
27.1.2000;-0.9;-0.501989601;-0.349611655;-0.291676934;-0.259298389;-0.238599216;-0.224649262;-0.215309788;-0.209525108;-0.206751686;-0.206751686;-0.209525108;-0.215309788;-0.224649262;-0.238599216;-0.259298389;-0.291676934;-0.349611655;-0.501989601;-0.9
28.1.2000;-0.9;-0.509028299;-0.355675068;-0.296377921;-0.263398635;-0.242400834;-0.228289998;-0.218857765;-0.213018992;-0.210219859;-0.210219859;-0.213018992;-0.218857765;-0.228289998;-0.242400834;-0.263398635;-0.296377921;-0.355675068;-0.509028299;-0.9
29.1.2000;-0.9;-0.515979507;-0.361590295;-0.300977403;-0.267441775;-0.246157908;-0.23188744;-0.222363617;-0.216472297;-0.213648487;-0.213648487;-0.216472297;-0.222363617;-0.23188744;-0.246157908;-0.267441775;-0.300977403;-0.361590295;-0.515979507;-0.9
30.1.2000;-0.9;-0.52279083;-0.367289314;-0.305384931;-0.271349427;-0.249796486;-0.235371837;-0.225758922;-0.219816892;-0.216969493;-0.216969493;-0.219816892;-0.225758922;-0.235371837;-0.249796486;-0.271349427;-0.305384931;-0.367289314;-0.52279083;-0.9
31.1.2000;-0.9;-0.529570501;-0.372852895;-0.309638913;-0.275167836;-0.253366045;-0.238795199;-0.229096891;-0.223106378;-0.220236609;-0.220236609;-0.223106378;-0.229096891;-0.238795199;-0.253366045;-0.275167836;-0.309638913;-0.372852895;-0.529570501;-0.9
1.2.2000;-0.9;-0.536358058;-0.378279426;-0.313705769;-0.278873934;-0.256847725;-0.24214118;-0.23236206;-0.226325579;-0.223434717;-0.223434717;-0.226325579;-0.23236206;-0.24214118;-0.256847725;-0.278873934;-0.313705769;-0.378279426;-0.536358058;-0.9
2.2.2000;-0.9;-0.543179152;-0.383559346;-0.317560628;-0.282448531;-0.260225809;-0.245396965;-0.235541396;-0.229461407;-0.22655065;-0.22655065;-0.229461407;-0.235541396;-0.245396965;-0.260225809;-0.282448531;-0.317560628;-0.383559346;-0.543179152;-0.9
3.2.2000;-0.9;-0.550081545;-0.388722756;-0.321227378;-0.285914044;-0.263522768;-0.248584704;-0.238658637;-0.232538099;-0.229608736;-0.229608736;-0.232538099;-0.238658637;-0.248584704;-0.263522768;-0.285914044;-0.321227378;-0.388722756;-0.550081545;-0.9
4.2.2000;-0.9;-0.557057522;-0.3937638;-0.324704515;-0.289263044;-0.266731235;-0.251697206;-0.241707326;-0.235549544;-0.232602995;-0.232602995;-0.235549544;-0.241707326;-0.251697206;-0.266731235;-0.289263044;-0.324704515;-0.3937638;-0.557057522;-0.9
5.2.2000;-0.9;-0.564110425;-0.398699256;-0.328017198;-0.292512729;-0.269867059;-0.254750461;-0.244704869;-0.238512049;-0.235549435;-0.235549435;-0.238512049;-0.244704869;-0.254750461;-0.269867059;-0.292512729;-0.328017198;-0.398699256;-0.564110425;-0.9
6.2.2000;-0.9;-0.568297722;-0.400992356;-0.328974787;-0.293410651;-0.270695579;-0.255524108;-0.2454392;-0.239219714;-0.236243615;-0.236243615;-0.239219714;-0.2454392;-0.255524108;-0.270695579;-0.293410651;-0.328974787;-0.400992356;-0.568297722;-0.9
7.2.2000;-0.9;-0.5698394;-0.401038917;-0.328080716;-0.292398855;-0.269634705;-0.254426877;-0.244314393;-0.238074802;-0.235087846;-0.235087846;-0.238074802;-0.244314393;-0.254426877;-0.269634705;-0.292398855;-0.328080716;-0.401038917;-0.5698394;-0.9
8.2.2000;-0.9;-0.571472423;-0.401368583;-0.327618003;-0.291787018;-0.268960608;-0.253713914;-0.243574079;-0.237316131;-0.234319849;-0.234319849;-0.237316131;-0.243574079;-0.253713914;-0.268960608;-0.291787018;-0.327618003;-0.401368583;-0.571472423;-0.9
9.2.2000;-0.9;-0.577682607;-0.405831045;-0.330839863;-0.294949805;-0.272026849;-0.256717065;-0.24653671;-0.240255442;-0.237249341;-0.237249341;-0.240255442;-0.24653671;-0.256717065;-0.272026849;-0.294949805;-0.330839863;-0.405831045;-0.577682607;-0.9
10.2.2000;-0.9;-0.583982864;-0.410224892;-0.333869103;-0.298010692;-0.2750182;-0.259654554;-0.249438548;-0.243135357;-0.24011881;-0.24011881;-0.243135357;-0.249438548;-0.259654554;-0.2750182;-0.298010692;-0.333869103;-0.410224892;-0.583982864;-0.9
11.2.2000;-0.9;-0.560634647;-0.388728576;-0.31461116;-0.278284856;-0.255383812;-0.240079638;-0.229860921;-0.223543897;-0.220517511;-0.220517511;-0.223543897;-0.229860921;-0.240079638;-0.255383812;-0.278284856;-0.31461116;-0.388728576;-0.560634647;-0.9
12.2.2000;-0.9;-0.558397672;-0.387159117;-0.313811001;-0.277028513;-0.253968455;-0.23859314;-0.228349782;-0.222018845;-0.21898524;-0.21898524;-0.222018845;-0.228349782;-0.23859314;-0.253968455;-0.277028513;-0.313811001;-0.387159117;-0.558397672;-0.9
13.2.2000;-0.9;-0.554250024;-0.383923353;-0.311379706;-0.274343902;-0.251159726;-0.235716931;-0.225438608;-0.219088863;-0.216046792;-0.216046792;-0.219088863;-0.225438608;-0.235716931;-0.251159726;-0.274343902;-0.311379706;-0.383923353;-0.554250024;-0.9
14.2.2000;-0.9;-0.558333739;-0.3880664;-0.31530157;-0.278135782;-0.254808835;-0.239282301;-0.228964719;-0.222595671;-0.219545264;-0.219545264;-0.222595671;-0.228964719;-0.239282301;-0.254808835;-0.278135782;-0.31530157;-0.3880664;-0.558333739;-0.9
15.2.2000;-0.9;-0.563309515;-0.392639739;-0.319222117;-0.282062237;-0.25864228;-0.243048854;-0.232693835;-0.226305731;-0.223247155;-0.223247155;-0.226305731;-0.232693835;-0.243048854;-0.25864228;-0.282062237;-0.319222117;-0.392639739;-0.563309515;-0.9
16.2.2000;-0.9;-0.568301945;-0.396864463;-0.322584244;-0.28550367;-0.26203252;-0.246392462;-0.2360053;-0.229599768;-0.226533571;-0.226533571;-0.229599768;-0.2360053;-0.246392462;-0.26203252;-0.28550367;-0.322584244;-0.396864463;-0.568301945;-0.9
17.2.2000;-0.9;-0.5736061;-0.401065763;-0.325767137;-0.288807086;-0.265311313;-0.249638877;-0.239225903;-0.232805602;-0.229732766;-0.229732766;-0.232805602;-0.239225903;-0.249638877;-0.265311313;-0.288807086;-0.325767137;-0.401065763;-0.5736061;-0.9
18.2.2000;-0.9;-0.579144689;-0.405227503;-0.328802428;-0.291990237;-0.268488701;-0.252795163;-0.242362716;-0.235930221;-0.232851825;-0.232851825;-0.235930221;-0.242362716;-0.252795163;-0.268488701;-0.291990237;-0.328802428;-0.405227503;-0.579144689;-0.9
19.2.2000;-0.9;-0.5848388;-0.409338144;-0.33171442;-0.2950655;-0.271571553;-0.255865881;-0.245420253;-0.238977147;-0.235893995;-0.235893995;-0.238977147;-0.245420253;-0.255865881;-0.271571553;-0.2950655;-0.33171442;-0.409338144;-0.5848388;-0.9
20.2.2000;-0.9;-0.590609474;-0.413391464;-0.334526403;-0.298043232;-0.274565194;-0.258853763;-0.24839942;-0.241947904;-0.23886072;-0.23886072;-0.241947904;-0.24839942;-0.258853763;-0.274565194;-0.298043232;-0.334526403;-0.413391464;-0.590609474;-0.9
21.2.2000;-0.9;-0.596388333;-0.417395599;-0.337272299;-0.30094244;-0.27748322;-0.261769873;-0.251310275;-0.244853367;-0.241761998;-0.241761998;-0.244853367;-0.251310275;-0.261769873;-0.27748322;-0.30094244;-0.337272299;-0.417395599;-0.596388333;-0.9
22.2.2000;-0.9;-0.60209045;-0.421349269;-0.339977233;-0.303770534;-0.280327061;-0.264612989;-0.254150344;-0.247690325;-0.244596808;-0.244596808;-0.247690325;-0.254150344;-0.264612989;-0.280327061;-0.303770534;-0.339977233;-0.421349269;-0.60209045;-0.9
23.2.2000;-0.9;-0.607705347;-0.425329389;-0.342737463;-0.306602895;-0.283164212;-0.267446618;-0.256981136;-0.250519059;-0.247424349;-0.247424349;-0.250519059;-0.256981136;-0.267446618;-0.283164212;-0.306602895;-0.342737463;-0.425329389;-0.607705347;-0.9
24.2.2000;-0.9;-0.613189118;-0.429387558;-0.34562563;-0.309488582;-0.286035153;-0.270307006;-0.259836747;-0.253372448;-0.250276791;-0.250276791;-0.253372448;-0.259836747;-0.270307006;-0.286035153;-0.309488582;-0.34562563;-0.429387558;-0.613189118;-0.9
25.2.2000;-0.9;-0.618186899;-0.433253437;-0.348412578;-0.312188158;-0.288697954;-0.272951634;-0.262474229;-0.256007268;-0.252910731;-0.252910731;-0.256007268;-0.262474229;-0.272951634;-0.288697954;-0.312188158;-0.348412578;-0.433253437;-0.618186899;-0.9
26.2.2000;-0.9;-0.622869098;-0.437139055;-0.351306533;-0.314899289;-0.291342205;-0.275565369;-0.265075739;-0.258604115;-0.25550603;-0.25550603;-0.258604115;-0.265075739;-0.275565369;-0.291342205;-0.314899289;-0.351306533;-0.437139055;-0.622869098;-0.9
27.2.2000;-0.9;-0.627380181;-0.441234665;-0.354488064;-0.317790055;-0.29412953;-0.278305288;-0.267795744;-0.261316011;-0.258215053;-0.258215053;-0.261316011;-0.267795744;-0.278305288;-0.29412953;-0.317790055;-0.354488064;-0.441234665;-0.627380181;-0.9
28.2.2000;-0.9;-0.549287634;-0.370585754;-0.293258243;-0.255806703;-0.232338827;-0.216541672;-0.205975283;-0.199385831;-0.196179093;-0.196179093;-0.199385831;-0.205975283;-0.216541672;-0.232338827;-0.255806703;-0.293258243;-0.370585754;-0.549287634;-0.9
29.2.2000;-0.9;-0.529455433;-0.354475562;-0.282136608;-0.244430982;-0.220791891;-0.204922682;-0.194289614;-0.187687081;-0.184510063;-0.184510063;-0.187687081;-0.194289614;-0.204922682;-0.220791891;-0.244430982;-0.282136608;-0.354475562;-0.529455433;-0.9
1.3.2000;-0.9;-0.449700591;-0.280587295;-0.218845595;-0.181361475;-0.155900814;-0.137729793;-0.124987872;-0.116667754;-0.112502724;-0.112502724;-0.116667754;-0.124987872;-0.137729793;-0.155900814;-0.181361475;-0.218845595;-0.280587295;-0.449700591;-0.9
2.3.2000;-0.9;-0.445128865;-0.278261303;-0.22169096;-0.186544619;-0.162797919;-0.146362021;-0.135091329;-0.127935475;-0.124439089;-0.124439089;-0.127935475;-0.135091329;-0.146362021;-0.162797919;-0.186544619;-0.22169096;-0.278261303;-0.445128865;-0.9
3.3.2000;-0.9;-0.442544785;-0.279051543;-0.225626172;-0.192352134;-0.169909788;-0.154509085;-0.14409369;-0.137566023;-0.13440619;-0.13440619;-0.137566023;-0.14409369;-0.154509085;-0.169909788;-0.192352134;-0.225626172;-0.279051543;-0.442544785;-0.9
4.3.2000;-0.9;-0.441205311;-0.2810807;-0.229674347;-0.197753806;-0.176230479;-0.161478677;-0.151571646;-0.14540641;-0.142436369;-0.142436369;-0.14540641;-0.151571646;-0.161478677;-0.176230479;-0.197753806;-0.229674347;-0.2810807;-0.441205311;-0.9
5.3.2000;-0.9;-0.441440258;-0.284160653;-0.234034895;-0.203061208;-0.182185503;-0.16787032;-0.158263365;-0.15231483;-0.149458723;-0.149458723;-0.15231483;-0.158263365;-0.16787032;-0.182185503;-0.203061208;-0.234034895;-0.284160653;-0.441440258;-0.9
6.3.2000;-0.9;-0.443212286;-0.288115753;-0.23872899;-0.208396593;-0.187966183;-0.173942115;-0.164522587;-0.158695534;-0.155905611;-0.155905611;-0.158695534;-0.164522587;-0.173942115;-0.187966183;-0.208396593;-0.23872899;-0.288115753;-0.443212286;-0.9
7.3.2000;-0.9;-0.445922858;-0.292423036;-0.243365803;-0.21343698;-0.193303223;-0.179471962;-0.170172653;-0.164412865;-0.161651731;-0.161651731;-0.164412865;-0.170172653;-0.179471962;-0.193303223;-0.21343698;-0.243365803;-0.292423036;-0.445922858;-0.9
8.3.2000;-0.9;-0.449610379;-0.297205497;-0.248109419;-0.21838875;-0.198439576;-0.184733916;-0.175512824;-0.169799427;-0.167060536;-0.167060536;-0.169799427;-0.175512824;-0.184733916;-0.198439576;-0.21838875;-0.248109419;-0.297205497;-0.449610379;-0.9
9.3.2000;-0.9;-0.454045076;-0.30234604;-0.252873375;-0.223195223;-0.203341523;-0.189705515;-0.180529292;-0.174842668;-0.172116766;-0.172116766;-0.174842668;-0.180529292;-0.189705515;-0.203341523;-0.223195223;-0.252873375;-0.30234604;-0.454045076;-0.9
10.3.2000;-0.9;-0.459187127;-0.30788728;-0.257716666;-0.227932693;-0.208099445;-0.194484894;-0.185325528;-0.179649381;-0.176928562;-0.176928562;-0.179649381;-0.185325528;-0.194484894;-0.208099445;-0.227932693;-0.257716666;-0.30788728;-0.459187127;-0.9
11.3.2000;-0.9;-0.464936302;-0.313789758;-0.26263235;-0.232607403;-0.212724966;-0.199093038;-0.189927391;-0.184248219;-0.181526115;-0.181526115;-0.184248219;-0.189927391;-0.199093038;-0.212724966;-0.232607403;-0.26263235;-0.313789758;-0.464936302;-0.9
12.3.2000;-0.9;-0.471155354;-0.319952432;-0.267583414;-0.237201442;-0.217209553;-0.20352971;-0.194335452;-0.188640856;-0.185911805;-0.185911805;-0.188640856;-0.194335452;-0.20352971;-0.217209553;-0.237201442;-0.267583414;-0.319952432;-0.471155354;-0.9
13.3.2000;-0.9;-0.477990916;-0.326526382;-0.27278501;-0.241947333;-0.221794769;-0.20804186;-0.198799358;-0.193078885;-0.190338238;-0.190338238;-0.193078885;-0.198799358;-0.20804186;-0.221794769;-0.241947333;-0.27278501;-0.326526382;-0.477990916;-0.9
14.3.2000;-0.9;-0.484709745;-0.33282866;-0.277707439;-0.246360827;-0.226006139;-0.212157233;-0.202853644;-0.197096008;-0.194338521;-0.194338521;-0.197096008;-0.202853644;-0.212157233;-0.226006139;-0.246360827;-0.277707439;-0.33282866;-0.484709745;-0.9
15.3.2000;-0.9;-0.491587601;-0.339152005;-0.282669183;-0.250779299;-0.230194078;-0.216232745;-0.20686124;-0.201057368;-0.198279106;-0.198279106;-0.201057368;-0.20686124;-0.216232745;-0.230194078;-0.250779299;-0.282669183;-0.339152005;-0.491587601;-0.9
16.3.2000;-0.9;-0.498472626;-0.345379825;-0.287579947;-0.255134344;-0.234301294;-0.220216532;-0.210772792;-0.204922543;-0.20211876;-0.20211876;-0.204922543;-0.210772792;-0.220216532;-0.234301294;-0.255134344;-0.287579947;-0.345379825;-0.498472626;-0.9
17.3.2000;-0.9;-0.50523021;-0.351399455;-0.292337059;-0.259345259;-0.238257504;-0.224043195;-0.214525244;-0.208629958;-0.205803696;-0.205803696;-0.208629958;-0.214525244;-0.224043195;-0.238257504;-0.259345259;-0.292337059;-0.351399455;-0.50523021;-0.9
18.3.2000;-0.9;-0.512434438;-0.357755683;-0.297427094;-0.263900013;-0.242553649;-0.228206038;-0.21861331;-0.212674314;-0.209826983;-0.209826983;-0.212674314;-0.21861331;-0.228206038;-0.242553649;-0.263900013;-0.297427094;-0.357755683;-0.512434438;-0.9
19.3.2000;-0.9;-0.519048441;-0.363462827;-0.301918215;-0.267904309;-0.246312221;-0.231830569;-0.222162763;-0.216181009;-0.213313513;-0.213313513;-0.216181009;-0.222162763;-0.231830569;-0.246312221;-0.267904309;-0.301918215;-0.363462827;-0.519048441;-0.9
20.3.2000;-0.9;-0.504336447;-0.349086454;-0.288179488;-0.254209259;-0.232541498;-0.217952216;-0.208200852;-0.202166796;-0.199267003;-0.199267003;-0.202166796;-0.208200852;-0.217952216;-0.232541498;-0.254209259;-0.288179488;-0.349086454;-0.504336447;-0.9
21.3.2000;-0.9;-0.505295797;-0.349446989;-0.288395054;-0.254265765;-0.23247344;-0.21779422;-0.207978125;-0.201905251;-0.198993833;-0.198993833;-0.201905251;-0.207978125;-0.21779422;-0.23247344;-0.254265765;-0.288395054;-0.349446989;-0.505295797;-0.9
22.3.2000;-0.9;-0.511293879;-0.354710461;-0.293012659;-0.258603198;-0.236664646;-0.22190394;-0.212034634;-0.205928154;-0.203001906;-0.203001906;-0.205928154;-0.212034634;-0.22190394;-0.236664646;-0.258603198;-0.293012659;-0.354710461;-0.511293879;-0.9
23.3.2000;-0.9;-0.51722463;-0.359973175;-0.297480526;-0.262769287;-0.240681615;-0.225842216;-0.215925206;-0.209788757;-0.20684795;-0.20684795;-0.209788757;-0.215925206;-0.225842216;-0.240681615;-0.262769287;-0.297480526;-0.359973175;-0.51722463;-0.9
24.3.2000;-0.9;-0.523273312;-0.365313005;-0.301918169;-0.266901466;-0.24466266;-0.229743047;-0.219780675;-0.213616993;-0.210662805;-0.210662805;-0.213616993;-0.219780675;-0.229743047;-0.24466266;-0.266901466;-0.301918169;-0.365313005;-0.523273312;-0.9
25.3.2000;-0.9;-0.529358635;-0.370596433;-0.306209359;-0.270904983;-0.248517085;-0.233516552;-0.223509936;-0.217320953;-0.214354569;-0.214354569;-0.217320953;-0.223509936;-0.233516552;-0.248517085;-0.270904983;-0.306209359;-0.370596433;-0.529358635;-0.9
26.3.2000;-0.9;-0.53553243;-0.375820729;-0.310345961;-0.274789538;-0.252259071;-0.237179054;-0.227129234;-0.2209164;-0.217938865;-0.217938865;-0.2209164;-0.227129234;-0.237179054;-0.252259071;-0.274789538;-0.310345961;-0.375820729;-0.53553243;-0.9
27.3.2000;-0.9;-0.541844381;-0.380985123;-0.314320377;-0.278563089;-0.255901891;-0.240746028;-0.230654561;-0.22441914;-0.221431354;-0.221431354;-0.22441914;-0.230654561;-0.240746028;-0.255901891;-0.278563089;-0.314320377;-0.380985123;-0.541844381;-0.9
28.3.2000;-0.9;-0.548323565;-0.386090951;-0.318133198;-0.282233496;-0.259457773;-0.244232884;-0.234100665;-0.227843477;-0.224846052;-0.224846052;-0.227843477;-0.234100665;-0.244232884;-0.259457773;-0.282233496;-0.318133198;-0.386090951;-0.548323565;-0.9
29.3.2000;-0.9;-0.554999312;-0.39115698;-0.321805712;-0.285824459;-0.262951753;-0.247665154;-0.237494132;-0.231216129;-0.228209556;-0.228209556;-0.231216129;-0.237494132;-0.247665154;-0.262951753;-0.285824459;-0.321805712;-0.39115698;-0.554999312;-0.9
30.3.2000;-0.9;-0.547752896;-0.38374147;-0.31453754;-0.278413428;-0.255548457;-0.240261188;-0.230070422;-0.223773837;-0.220757323;-0.220757323;-0.223773837;-0.230070422;-0.240261188;-0.255548457;-0.278413428;-0.31453754;-0.38374147;-0.547752896;-0.9
31.3.2000;-0.9;-0.528039178;-0.365280368;-0.298061127;-0.261911426;-0.239086534;-0.223768394;-0.213544893;-0.207225275;-0.204198403;-0.204198403;-0.207225275;-0.213544893;-0.223768394;-0.239086534;-0.261911426;-0.298061127;-0.365280368;-0.528039178;-0.9
1.4.2000;-0.9;-0.528754077;-0.366066852;-0.299291958;-0.262990565;-0.24006843;-0.224708488;-0.214458415;-0.208121519;-0.205086252;-0.205086252;-0.208121519;-0.214458415;-0.224708488;-0.24006843;-0.262990565;-0.299291958;-0.366066852;-0.528754077;-0.9
2.4.2000;-0.9;-0.533596649;-0.370733056;-0.303693427;-0.267249935;-0.244227724;-0.22882143;-0.218547064;-0.212195175;-0.2091522;-0.2091522;-0.212195175;-0.218547064;-0.22882143;-0.244227724;-0.267249935;-0.303693427;-0.370733056;-0.533596649;-0.9
3.4.2000;-0.9;-0.53851301;-0.375333919;-0.307733201;-0.271184601;-0.248082309;-0.232631652;-0.222334448;-0.215969329;-0.212919608;-0.212919608;-0.215969329;-0.222334448;-0.232631652;-0.248082309;-0.271184601;-0.307733201;-0.375333919;-0.53851301;-0.9
4.4.2000;-0.9;-0.507498175;-0.346367629;-0.281594001;-0.245654005;-0.222666216;-0.207157056;-0.196736613;-0.190252446;-0.187138966;-0.187138966;-0.190252446;-0.196736613;-0.207157056;-0.222666216;-0.245654005;-0.281594001;-0.346367629;-0.507498175;-0.9
5.4.2000;-0.9;-0.500436961;-0.339801829;-0.276512564;-0.240974086;-0.218095192;-0.202601554;-0.192196773;-0.185745008;-0.182650788;-0.182650788;-0.185745008;-0.192196773;-0.202601554;-0.218095192;-0.240974086;-0.276512564;-0.339801829;-0.500436961;-0.9
6.4.2000;-0.9;-0.503977893;-0.343440317;-0.280502015;-0.245107356;-0.222324716;-0.20689284;-0.196552677;-0.190157746;-0.187094822;-0.187094822;-0.190157746;-0.196552677;-0.20689284;-0.222324716;-0.245107356;-0.280502015;-0.343440317;-0.503977893;-0.9
